Brand,Model,Year,Category,Rating,Displacement (ccm),Power (hp),Torque (Nm),Engine cylinder,Engine stroke
highland,desert storm,2006,Enduro / offroad,0,936,83.8,104,V2,four-stroke
highland,desertstorm,2007,Enduro / offroad,0,936,85,104,V2,four-stroke
highland,desertstorm,2008,Enduro / offroad,0,936,85,104,Twin,four-stroke
highland,dirt trac,2007,Super motard,3.8,749,83.8,84,V2,four-stroke
highland,dirttrac,2006,Super motard,0,749,83.8,84,V2,four-stroke
highland,dirttrac,2008,Trial,0,950,85,104,Twin,four-stroke
highland,dirttrac 950,2009,Trial,0,950,85,104,V2,four-stroke
highland,outback,2006,Enduro / offroad,3.4,936,83.8,104,V2,four-stroke
highland,outback,2007,Enduro / offroad,0,936,83.8,104,V2,four-stroke
highland,outback,2008,Enduro / offroad,0,936,85,104,Twin,four-stroke
highland,super motard,2006,Super motard,2.9,936,83.8,104,V2,four-stroke
highland,super motard,2007,Super motard,3.2,936,85,104,V2,four-stroke
highland,supermotard,2008,Super motard,3.6,449,56.4,51.1,Single cylinder,four-stroke
highland,supermotard 450,2009,Super motard,3.1,449,56.4,51.1,Single cylinder,four-stroke
highland,supermotard 950,2008,Super motard,0,950,-3,-2,V2,four-stroke
hildebrand-wolfmüller,motorrad,1894,Allround,0,1489,2.5,-2,Twin,four-stroke
hildebrand-wolfmüller,motorrad,1895,Allround,0,1489,2.5,-2,Twin,four-stroke
hildebrand-wolfmüller,motorrad,1896,Allround,0,1489,2.5,-2,Twin,four-stroke
hildebrand-wolfmüller,motorrad,1897,Allround,0,1489,2.5,-2,Twin,four-stroke
hm,baja 125,2020,Enduro / offroad,0,124.7,-3,-2,Single cylinder,two-stroke
hm,baja rr 125,2020,Enduro / offroad,0,124.7,-3,-2,Single cylinder,two-stroke
hm,city 125,2016,Super motard,0,124,-3,-2,Single cylinder,four-stroke
hm,city 200,2016,Super motard,0,182.7,-3,-2,Single cylinder,four-stroke
hm,cota 4rt,2010,Trial,3.6,249.1,-3,-2,Single cylinder,four-stroke
hm,cota repsol,2010,Trial,0,249.1,-3,-2,Single cylinder,four-stroke
hm,cre 50 baja,2018,Enduro / offroad,2.9,49.7,-3,-2,Single cylinder,two-stroke
hm,cre 50 baja rr,2018,Enduro / offroad,0,49.7,-3,-2,Single cylinder,two-stroke
hm,cre baja 10,2010,Enduro / offroad,0,49.7,-3,-2,Single cylinder,two-stroke
hm,cre baja 4t,2018,Enduro / offroad,0,124.7,-3,-2,Single cylinder,two-stroke
hm,cre baja rr 10,2010,Enduro / offroad,3.3,49.7,-3,-2,Single cylinder,two-stroke
hm,cre baja rr 4t,2018,Enduro / offroad,0,124.7,-3,-2,Single cylinder,two-stroke
hm,cre six comp. 10,2010,Enduro / offroad,3.2,49.7,-3,-2,Single cylinder,two-stroke
hm,derapage,2018,Super motard,0,49.7,-3,-2,Single cylinder,two-stroke
hm,derapage  rr 125,2020,Super motard,0,124.7,-3,-2,Single cylinder,four-stroke
hm,derapage 10,2010,Super motard,0,49.7,-3,-2,Single cylinder,two-stroke
hm,derapage 125,2020,Super motard,0,124.7,-3,-2,Single cylinder,four-stroke
hm,derapage 4t,2018,Super motard,0,124.7,-3,-2,Single cylinder,two-stroke
hm,derapage comp. 10,2010,Super motard,0,49.7,-3,-2,Single cylinder,two-stroke
hm,derapage rr,2018,Super motard,0,49.7,-3,-2,Single cylinder,two-stroke
hm,derapage rr 10,2010,Super motard,3.4,49.7,-3,-2,Single cylinder,two-stroke
hm,derapage rr 4t,2018,Super motard,0,124.7,-3,-2,Single cylinder,two-stroke
hm,locusta 125,2016,Enduro / offroad,0,124,-3,-2,Single cylinder,four-stroke
hm,locusta 200,2016,Enduro / offroad,0,182.6,-3,-2,Single cylinder,four-stroke
hm,scrambler 125,2020,Enduro / offroad,0,124.7,-3,-2,Single cylinder,four-stroke
hm,trail 125,2020,Trial,0,124.7,-3,-2,Single cylinder,four-stroke
hodaka,ace 100,1968,Allround,0,100,-3,-2,Single cylinder,two-stroke
hodaka,super rat,1968,Sport,3.1,98,-3,-2,Single cylinder,two-stroke
hodaka,wombat,1972,Allround,0,125,125,-2,Single cylinder,two-stroke
honda,250 rebel,2010,Allround,2.7,234,-3,-2,Twin,four-stroke
honda,400x,2014,ATV,2.9,397,-3,-2,Single cylinder,four-stroke
honda,400x,2015,ATV,0,397,-3,-2,Single cylinder,four-stroke
honda,400x,2016,Allround,2.9,399,45.6,37,Twin,four-stroke
honda,599,2004,Naked bike,3.9,599,-3,-2,In-line four,four-stroke
honda,599,2006,Naked bike,3.8,599,-3,-2,In-line four,four-stroke
honda,599,2007,Sport,3,599,-3,-2,In-line four,four-stroke
honda,750 shadow aero,2010,Custom / cruiser,3.5,745,-3,-2,V2,four-stroke
honda,750 shadow phantom,2010,Custom / cruiser,3.1,745,-3,-2,V2,four-stroke
honda,919,2004,Sport,3.6,919,-3,92,In-line four,four-stroke
honda,919,2006,Naked bike,3.5,919,-3,-2,In-line four,four-stroke
honda,919 - cb 900 f,2005,Naked bike,3.9,919,-3,-2,In-line four,four-stroke
honda,919 - hornet 900,2007,Naked bike,4.1,919,-3,-2,In-line four,four-stroke
honda,@ 125,2002,Scooter,3.1,125,13.8,11.5,Single cylinder,four-stroke
honda,@ 125,2003,Scooter,3,125,14,11.5,Single cylinder,four-stroke
honda,@ 150,2002,Scooter,4,153,15.9,14.2,Single cylinder,four-stroke
honda,@125,2006,Scooter,3.3,125,13.5,11.5,Single cylinder,four-stroke
honda,@150,2006,Scooter,3.4,153,15.6,14.2,Single cylinder,four-stroke
honda,ace 125,2022,Allround,0,124.1,8.5,10.1,V2,four-stroke
honda,activa,2011,Scooter,3.3,109,8,-2,Single cylinder,four-stroke
honda,activa,2013,Scooter,3.4,109,8,7.9,Single cylinder,four-stroke
honda,activa,2014,Scooter,3.3,109,8,7.9,Single cylinder,four-stroke
honda,activa,2022,Scooter,0,109.1,7.7,8.8,Single cylinder,four-stroke
honda,activa 125,2014,Scooter,0,124.9,8.6,10.1,Single cylinder,four-stroke
honda,activa 125,2022,Scooter,0,123.7,8.2,10.3,Single cylinder,four-stroke
honda,activa 3g,2017,Scooter,0,109.1,8,8.7,Single cylinder,four-stroke
honda,activa 4g,2017,Scooter,0,109.1,8,8.7,Single cylinder,four-stroke
honda,activa i,2014,Scooter,0,109,8,8.7,Single cylinder,four-stroke
honda,activa i,2017,Scooter,0,109.1,8,8.7,Single cylinder,four-stroke
honda,activa i deluxe,2017,Scooter,0,109.1,8,8.7,Single cylinder,four-stroke
honda,adv150,2021,Scooter,0,149,-3,-2,Single cylinder,four-stroke
honda,adv150,2022,Scooter,0,149,-3,-2,Single cylinder,four-stroke
honda,adv350,2022,Scooter,0,330,28.8,31.9,Single cylinder,four-stroke
honda,africa twin,2020,Enduro / offroad,3.3,1084,101,104,Twin,four-stroke
honda,africa twin,2021,Enduro / offroad,3.6,1084,101,104,Twin,four-stroke
honda,africa twin,2022,Enduro / offroad,0,1084,101,105,Twin,four-stroke
honda,africa twin adventure sports,2020,Enduro / offroad,0,1084,101,104,Twin,four-stroke
honda,africa twin adventure sports,2021,Enduro / offroad,0,1084,101,105,Twin,four-stroke
honda,africa twin adventure sports,2022,Enduro / offroad,0,1084,101,105,Twin,four-stroke
honda,africa twin adventure sports dct,2021,Enduro / offroad,0,1084,101,105,Twin,four-stroke
honda,africa twin adventure sports es,2021,Enduro / offroad,0,1084,101,105,Twin,four-stroke
honda,africa twin dct,2016,Enduro / offroad,3.6,998,93.8,98,Twin,four-stroke
honda,africa twin enduro sports concept,2017,Prototype / concept model,0,1140,88.5,91,In-line four,four-stroke
honda,ag-xr,2018,Enduro / offroad,0,184,-3,-2,Single cylinder,four-stroke
honda,ag-xr,2020,Enduro / offroad,0,184,-3,-2,Single cylinder,four-stroke
honda,airblade 150,2022,Scooter,0,150,-3,-2,Single cylinder,four-stroke
honda,anf 125 innova,2006,Scooter,3.3,124.9,8.9,10,Single cylinder,four-stroke
